youtuber_name,video_id,update,description
꽁지,/watch?v=sltPOotf-ks,"Published on May 9, 2016","정성을 들여  V꽁지 첫시리즈, 염색 영상입니다. 다시는 볼수 없는 내 핑크머리 안녕
그로잉 살롱 아담보스 친절보스 조금 있으면 가로수길에 2호점도 오픈한다고 하니
게임하러 아니 머리하러 가세요

+왠지 궁금해하실거 같아서
눈은 오렌즈 쓰리컬러 스카이그레이 입니다.


꽁지랑 컨텍하고 소소한 일상도 구경하러 가기
insta   @kkong_ji
facebook   www.facebook.com/kkongjitv"
꽁지,/watch?v=SRHyK0lgWJg,"Published on May 6, 2016","적나라한 저의 피부상태와 여드름, 블랙헤드 공개
정말 부끄럽네여.. 제품 추천 댓글 많이 달아주셔서 감사해요 차근차근 사용해보도록 할까요?
피부과는 예약 걸어놨습니다. 곧 다시 깨끗한 꽁지 되서 돌아올게요


인스타 팔로우 페북 팔로우하고 꽁지 일상생활도 구경하세요..!
insta   @kkong_ji
facebook  www.facebook.com/kkongjitv"
꽁지,/watch?v=L0xwp60l6Xc,"Published on May 5, 2016","네이버 미션때문에 그냥 찍었던건데
얼떨결에 적당히 고만고만한 영상까지 만들어 시리즈처럼 올립니당
이걸로 산 화장품으로 리뷰 영상도 찍었으니
곧 올라와 주기를 기대해 주세요...!"
꽁지,/watch?v=i1_KJO5GFvo,"Published on May 4, 2016","으 영어자막 대충 박아넣었다 다음부턴 더 열심히 번역해봐야지
시간이없어서..!
네이버 뷰스타에도 같은 영상 올라가 있습니다. 한번씩 또 구경가주시옵소서
링크는http://tvcast.naver.com/v/864094

사용제품 

사용제품

바닐라코 프라임 프라이머 블러
VDL 아이 프라이머
캐트리스 컨실러
뉴스킨 컨실러 네츄럴 베이지 2번
바닐라코 커버10 23호
더페이스샵 쉐이딩
토니모리 쿠키브라운
에뛰드하우스 플레이 101 컨투어 듀오 스틱
우드버리 매트 브로우 브라운
붓펜 아이라이너 (출처모름)
이니스프리 퐁당 오 쇼콜라
VDL 에스프레소
미샤 리코타치즈
에뛰드하우스 응원한다몽
맥 펜슬 컨실러
토니모리 블랙 젤 아이라이너
와이츄 속눈썹 
더페이스샵 마스카라
더샘 드라이로즈
투쿨포스쿨 로댕쉐딩
토니모리 레드칠리

---뭐가 이렇게 많아



꽁지랑 팔로우하고 소소한 일상 구경/소통합시다

인스타   @kkong_ji
페이스북   www.facebook.com/kkongjitv"
꽁지,/watch?v=RE9UHIuKUF8,"Published on Apr 27, 2016","p.s. 야금야금 전껏도 같이 올리고 있습니다.../일주일 뒤엔 요새 쓰는 제품으로
재업로드 예정
""제품 더보기에 영상에 노출시키지 않은 것도 있으니 꼭 확인!""
카메라만 앞에 있으면 더 흥분해서 그런거니까, 여러분은 눈 지울때 저렇게 과격하게 지우지 마세여ㅎ_ㅎ

사용제품
더페이스샵 - 제주 화산토 모공 시리즈
뉴스킨 - 크리미 클렌징 로션

+격일로 추가 사용하는 제품 (각질제거 &amp; 영양)
1.폴라초이스 - 스킨 퍼펙팅 BHA 리퀴드
2.뉴스킨 에이지락 세럼

contact
insta &amp; twitter   @kkong_ji
facebook   www.facebook.com/kkongjitv"
꽁지,/watch?v=20mAySZgo_c,"Published on Apr 20, 2016","여러분, 저 네이버 뷰스탑니다. 네이버 플레이리그에도 이 영상이 올라가 있으니 부디 한번씩 쳐다봐 주세요. 댓글 달아주면 너무나 사랑스러운 것.
주소는  http://tvcast.naver.com/v/841587  꼭 방문해주실것!

꼭 부탁해요

INSTA   @kkong_ji
팔로팔로미"
꽁지,/watch?v=6dd49m5U1xQ,"Published on Apr 17, 2016","햄튜브님과 콜라보라서 햄튜브님 스타일로 편집해보았는데
아직 멀었습니다

제가 변신하는 모습이 궁금하시다면 햄튜브님 채널로 고고!

팔로우하시고 꽁지 소소한 일상도 구경오시오
insta @kkong_ji
facebook  www.facebook.com/kkongjitv"
꽁지,/watch?v=Zny_6_SYshY,"Published on Apr 8, 2016","Q&amp;A 영상은 2탄으로 완료!
3만기념 영상인데 어느새 4만이 넘었군여!!
더욱 열심히하는 꽁지 되겟습니당 ㅎㅅㅎ사랑해여!!!!!!!!!

꽁지TV 비하인드 스토리가 듣고싶다면 ? 팔로우하고 소통합씨다
insta @kkong_ji    - 꽁지꺼
@chanbi92    - 레나꺼"
꽁지,/watch?v=YguUXN2gJ84,"Published on Apr 6, 2016","파스텔톤 섀도우는 발색하기 어렵죠?ㅇㅅㅇ
그래서 들고왔다! 아이섀도우 발색 예쁘게 하는법!

인스타 팔로우하고 같이놀아요

insta @kkong_ji

사용제품
에뛰드 하우스 플레이101스틱 컨투어 듀오
VDL 아이프라이머
-----아이섀도우-----
미샤 SBL01 허니플라이 
미샤 MVL02 라벤더 스톤
에뛰드 하우스 달달한 대추차
미샤 EGR01 스파클링 라임
에뛰드하우스 응원한다몽
-----블러셔-----
네이처 리퍼블릭 08 네온피치 
토니모리 P07 오렌지 샤워 
----------
더페이스샵 아이래쉬 글루
-----마스카라-----
에뛰드 하우스 컬픽서 핑크
미샤 뷰어270 틴트픽서
-----아이라이너-----
삐아 라스트 오토 젤 아이라이너03 버건디
-----립-----
비욘드 틴트 핫 오렌지
미샤 실키 래스팅 립 펜슬 건 파이어"
꽁지,/watch?v=nyI_IBzI2Ik,"Published on Apr 4, 2016","삼성 코엑스 HEALTH &amp; BEAUTY WEEK 홈페이지
www.hnbweek.com
2016. 4.28(목)~30(토)  삼성동 코엑스 1층 A-B홀 전관

네이버 뷰스타 50인에 선정됐어여!!!
네이버 블로그도 이제 가끔(?) 열심히 할게요
 blog.naver.com/zankkongji
인스타 @kkong_ji


1. 진짜뷰티 신청방법
인스타 kkong_ji 팔로우하고 DM으로 본인 카톡 아이디 보내주기
수요일 촬영 당일날 초대 됨

2. 삼성 코엑스 뷰티위크 티켓 신청방법
꽁지 영상중 가장 마음에 드는 부분 캡쳐해서 
#꽁지 혹은 #kkongji 와 함께 꽁지에게 하고싶은 말 작성, 인스타 업로드.
행사날짜 1주 전까지 인스타 DM으로 개별 통보"
꽁지,/watch?v=tbqeq7THzX8,"Published on Apr 1, 2016","Q&amp;A 답변영상ㅇㅅㅇ/ 재밌게봐주셨으면좋겠어요!
2탄도 커밍쑨! 다른 메컵 동영상도 커밍쑨!는 자고싶다
아 얼른자야지

insta @kkong_ji 팔로우하고 소통해요~~~~!!"
꽁지,/watch?v=_dzAtJ0I5IY,"Published on Mar 30, 2016","제품 리스트는 내일 오전에 ! 더보기에서도 확인 가능!
+ QNA 답변은 금욜 저녁~ 토욜 사이에 올라가용
제대로 처음으로 협찬 받아 만든 영상은 이번이 처음이네여 두근두근
딱히 솔직히 리뷰 했으니 참고하시옵소서

CONTACT  
INSTA  @kkong_ji
FACEBOOK   www.facebook.com/kkongjitv"
꽁지,/watch?v=nhixxaBJGG0,"Published on Mar 26, 2016","여드름 커버 메이크업 후에 피부화장 수정하는법을 많이 물어보셔서 가져왔어요!! 사실 별거없지마능...

insta  kkong_ji  팔로우하고 같이놀아요!"
꽁지,/watch?v=ntpbv6-miYo,"Published on Mar 22, 2016","p.s.: 중국 블로거 히토미츠랑 촬영은 진짜 재밌었음 ㅋㅋㅋㅋㅋㅋㅋ     댓글 마니마니 달아줘요:)
영상 찍었을때는 33000이엇는데 왜 벌써 2천명이 더 오셨죠 ? 나 감동..?
~ 할수 있어요? / ~적 있으세요? / ~ 해주세요. 
다 받습니다 :) 사랑해요

INSTA   @kkong_ji
FACEBOOK   https://www.facebook.com/kkongjitv/"
꽁지,/watch?v=FcRayRBEe_E,"Published on Mar 15, 2016","편집할때 알았어요 왼쪽 콧볼에 파데 다 발리지도 못한거 ㅎ
ㅇㅅㅇ/ 찍은지좀 됏는데...ㅎ 개강하니 이래저래 바쁘군여
[[[[ 사용 제품명 은 더보기 클릭 ]]]]

VDL perfecting last stick foundation a02
미샤 더스타일 트리플 퍼펙션 섀도우 3호 모카베이지 
에뛰드 하우스 플레이 101 스틱
미샤 퍼펙트 아이브로우 스타일러 브라운
손앤박 립 크레용 드라이 플라워
키스미 히로인메이크업 롱앤컬 마스카라 슈퍼필름"
꽁지,/watch?v=TOhapsIb4tw,"Published on Mar 5, 2016","끼룩 'ㅅ'
피부개떡된김에 찍은 꽁지의 여드름 커버 방법
재밌게 봐주세요
hope enjoy &amp; please subscribe my channel! 

INSTA  @kkong_ji
FACEBOOK  https://www.facebook.com/kkongjitv"
꽁지,/watch?v=ZM7x9kgJBNU,"Published on Mar 1, 2016","순식간에 재업로드
저 머리 염색하러 갈때마다 가는, 헤박입니다 :)
핵싸 개싸 혼자 못할 바에야 멀어도 여기로 온다
구독/좋아요/댓글 뿅뿅!
아 내일이 개강이라니.....ㅁ.ㅊ...."
꽁지,/watch?v=p588db2fdR0,"Published on Feb 24, 2016","새내기에 이어서 헌내기 개강 메이크업! 
살ㅇㅏ있는 암모ㄴㅏ이트는 눈물을 흘린ㄷㅏ...쥬륵..

INSTA   @kkong_ji

사용 제품은 하단 참조! 

오렌즈 - 3color green 
립밤 Lucas papaw cream
썬크림 L'Oreal - UV PERFECT Longlasting UVA/UVB Protector
피부 Dr.Jart+ - BB Mate 컨투어링 키트123  
2번 피부  3번 쉐딩  1번 하이라이트 순서대로 발랐어요
아이섀도우
The Face Shop - BR01 리얼진저
Nature Republic - 바이 플라워 아이섀도 5호 선데이오렌지
Tonymoly - M11 드라이플라워
The Face Shop -  BR05 시티브라운

마스카라 Kiss Me -  히로인 메이크 롱앤컬 마스카라 슈퍼필름
아이라이너 Tonymoly - 젤 아이라이너 2호 브라운
Etude House - 몽키 위시 아이즈_응원한다몽
눈썹 The Face Shop -  러블리 믹스 디자인 마이 아이브로우 02 그레이브라운
블러셔
Tonymoly - p07오렌지샤워
Missha -  디파이닝 블러셔 BR01 샌디 브라운
MAC -   lipstick_chili"
꽁지,/watch?v=blPvYEW8jHk,"Published on Feb 19, 2016","이거는 편집할때서야 알았다.
속눈썹 빠꾸된 것과, 색조합이 시망이었다는것을...
올리고싶지 않았지만 그래도 타산지석으로 삼으시라고 ^^..
옛날에 찌근거라 요새는 저거보단 잘해여 물론 화장이여

INSTA   @kkong_ji


사용한 제품

컨실러
concealer the same tip concealer 01클리어 베이지
쿠션 
cathy cat 마이크로 폼 커버쿠션 21호 클리어 베이지
하이라이터 
vdl - 201 guess what 
쉐딩
too cool for school - artclass by rodin
아이브로우
skin food choco eyebrow powder cake 2호 gray brown
섀도우
tonymoly M01 마이베이지 matte typer
tonymoly  -  M09 milktea matte type
M11 dryflower matte type
monoeyes no.90 스모그
tonymoly crystal liner white

속눈썹
tonymoly no.10 dolly girl wing
아이라이너
nature republic waterproof sharp liner
+
banila.co triple wonder auto gel liner
마스카라
missha viewer 270 all in ling last
블러셔
tonymoly cheektone powder p07 orange shower
입술
the face shop face it artist cube 14 vintage marsala"
꽁지,/watch?v=ovyrQt1Hlic,"Published on Feb 12, 2016","- p.s. 영화예매는 저렇게 되지 않습니다. - 
구독/좋아요/댓글 감사해요! 제품은 더보기 펼치기 뿅
insta   @kkong_ji

더페이스샵
chia seed 
수분을 품은 씨앗 크림

tonymoly
timeless carat dual concealer

vdl 
realskin foundation A02

etude play 101 stick
#11 shading

더페이스샵
single shadow matte BR01
real ginger 리얼진저

더페이스샵
single shadow matte BR03
chocolate 초콜릿

더페이스샵
pro eyelashes vivid eclat
&amp; eyelash glue

더페이스샵
ink graffi
brush pen liner 0.05 black

더페이스샵
designing eyebrow pencil 02 gray brown

vdl pantone expert color eye book 6.4 no3
2341 l 티베탄로즈
7605 b엔젤푸드 

더페이스샵
freshman big mascara 
01컬링

vdl
lip cube
caramel sand 201

3ce 
lip matte
warm&amp;sweet 908

--------------------------"
꽁지,/watch?v=s8R-Oz5d-U0,"Published on Feb 7, 2016","더보기에 이제 제품 적어놓을라고요

바닐라코 - 잇 래디언트 CC 크림 SPF30 PA++
더페이스샵 - 페이스 잇 래디언스 컨실러 듀얼 베일 23
바닐라코 - 잇 래디언트 CC 쿠션 SPF35 PA++
마루빌츠 - 케머플라지 컨실러 12호
더페이스샵 - 오일 클리어 기름종이 팩트
에뛰드 하우스 - 플레이 101 스틱_컨투어 듀오
이니스프리 - #22 폭신폭신 캐시미어 
아리따움 - 모노아이즈 #43 레드플레임 / #110 러브이즈굿
에뛰드 하우스 -  몽키에디션 섀도우pk013응원한다몽
이니스프리 - #09 퐁당오쇼콜라
바닐라코 -트리플 원더 오토 젤 라이너_딥 브라운
키스미 - 히로인 메이크 롱앤컬 마스카라 앤 슈퍼필름
클리오 - 킬브로우 틴티드 타투펜_01 어스브라운
아리따움 - 컬러 래스팅 틴트_02 베이비윙크


다..했겠지?

INSTA    @kkong_ji
팔로팔로해주세여 끼롯"
꽁지,/watch?v=InbK7DmmwMY,"Published on Feb 1, 2016","화면설정 잘못해서 뒤에 겁나게 움...담부턴 안그럴거임ㅜㅜㅜㅜ
맵시 영상 벌써 몇번째지
누구 닮은거 같습니까
댓글에서 태민 보고 낯부끄러워 숨을 곳이 없다가 정말 남자아이돌처럼
변신해보았습니다.

insta  @kkong_ji"
꽁지,/watch?v=snVF2yotOc4,"Published on Jan 27, 2016","Please subscribe my channel! eng sub coming soon ~ㅂ~
피부 개떡이 시작됐을때쯤 찍은 영상입니다
요새는 또 괜찮아짐
한번쯤 이렇게 뒤집어지더라구요
더밤 메리루머나이저는 처음으로 받아본건데, 발색 어마어마하고 금색 펄이 은은한것이
피부 광채나기에는 딱인거같긴 했으나
트러블 뽝뽝 한 내 피부에는 매끈한곳만 찾아바르는것이 좋았음
이런건 과하지 않게 소량만 바릅시다. 왜냐면 발색이 짱짱이거덩

평소에 안해보던 화장인데, 이쁘게 봐주셨음 매우 감사합니다 :D
좋아요, 댓글, 구독 부탁드려욥

insta   @kkong_ji"
꽁지,/watch?v=S2hQ_9FnLFI,"Published on Jan 25, 2016","PLEASE SUBSCRIBE MY CHANNEL !

이성경님 가면갈수록 매력이 터진다
계속 따라해보고싶다
오늘은 브금을 좀 경쾌하게 넣었어요. 신나길 바래여
속눈썹이 매우 잘 붙어서 매우 만족중인 영상이네요

+ 렌즈는 오렌즈의 후레쉬 브라운 입니다

INSTA  @kkong_ji
FACEBOOK  https://www.facebook.com/kkongjitv"
꽁지,/watch?v=ft6cNwCQcpo,"Published on Jan 19, 2016","절찬리에 방영중인 드라마 치인트! 
이성경님의 백인하 메이크업을 해봄!
웹툰 정주행 3번넘게 한 치인트 팬이라능ㅜㅠㅠㅠㅠ!!!! 크으
완성 영상은 Coming Soon"
꽁지,/watch?v=pCcnNUlNuGA,"Published on Jan 18, 2016","+ 추가 : 댓글에 렌즈 뭐냐 물으셨던 분들!!!
 제가 이름은 기억 못해서 가장 비슷해 보이는거 찾았는데
오렌즈의 후레쉬 브라운인거 같숨
앞으로는 렌즈 살때 이름을 다 알아 놓도록 하게씁니다

나이가 먹어서 그런지 최소화를 해도 뭔가
....
그니까 요점은 10대 무결점 탱글피부 부럽

좋아요 댓글 꾸독 부탁드려요 사랑해요"
꽁지,/watch?v=cQyca6otpxs,"Published on Jan 11, 2016","구름팩을 직접 찍어봤었움
마지막 스킨케어 제품들은 lg에서 받아써본 제품들로
제가 평소에 쓰는것들이 아니오니, 팩하는 과정까지만 참고하면 될듯 하옵니다
기초 화장품은 여러분들꺼 쓰세오 ㅇㅂㅇ




insta @kkong_ji
놀러와여"
꽁지,/watch?v=iAih04JS4_I,"Published on Jan 6, 2016","맵시에 올렸더 신년 메이크업 입니다.
피부가 점점 그지가 되어가고 있습
나 너무 슬픔
머리자르기 전 영상이네여
그냥 심심풀이로 봐주십셔

insta  @kkong_ji"
꽁지,/watch?v=emPf3IAPVlk,"Published on Jan 2, 2016","참여해주신 분들 모두 감사해요 더 화려하게 만들려고했는데 시간이없네여
고마워요 모두들
다음영상도 기대해듀데여"
꽁지,/watch?v=GTyJCf1mBHk,"Published on Dec 29, 2015","분명 뮤비 나오자마자 찍었는데... 왜 이제서야 올리는가 물으신다면
팀플과 교수님을 탓해줘요 데헿

insta   -   @kkong_ji
facebook   -  www.facebook.com/kkongjitv
팔로우 하고 일상 소식도 접해보세요"
꽁지,/watch?v=qAN53cqwwy4,"Published on Dec 28, 2015","맵시에서 처음 업로드 했던 영상입니다.
좋아요 댓글 구독 부탁드려용
mepsi.cn 에도 들러서 제 영상 많이 많이 봐주세요 ~_~ 
언프리티 같은 소리 하고 있지만 그냥 저 혼자 신남
노래방 온줄

insta   -   @kkong_ji
팔로우 하고 일상 소식도 접해보세요"
꽁지,/watch?v=_RdKB_9eLFs,"Published on Dec 26, 2015","[수정후 재업로드]
연말 전에 완료한 영상 이제서야 올립니다.뀨 ㅇㅅㅇ?
룩스패드 22 두개 되서 기분 좋은 꽁지는
조명에 대한 영상을 찍고 싶었고
영상의 완성은 갈수록 태산이라 할수 있겠군용...ㅇㅅaㅇ
댓글 이벤트는 오늘로 마무리 하고 개별 연락 드리겠습니다! 라고 전달합니닷!"
꽁지,/watch?v=Y9Q1z4pFfUA,"Published on Dec 22, 2015","꽁지님은 코 자고 있겠지요..? 
레나의 부지런함으로 이틀 동안 연달아 4개의 영상 업로드 뿝뿌ㅇ3ㅇ
맵시활동 동영상 업로드 입니다.
크리스마스 3일 남았지만...^^ 그래도 올립니다.  예쁘게 봐주세요"
꽁지,/watch?v=v2yXOmEGFQI,"Published on Dec 22, 2015","꽁지님의 밀려왔던 영상 폭탄으로 나갑니다
너무 많이 사서 이건 꼭 찍어야지 하고 얼마전에 웹캠켜고
서둘러서 주절주절 댔다고 합니다"
꽁지,/watch?v=2EY182bCQDk,"Published on Dec 21, 2015","맵시활동용으로 찍은 영상 처음으로 유투브에 공개합니다
떨리네요 
연달아 올려서 놀라셨죠
나도 놀라워요
이런 메이크업한다고 하니가 되진 않더라구요 사랑해오 많이 봐주오

instagram  @kkong_ji
facebook    www.facebook.com/kkongjitv"
꽁지,/watch?v=5DX6Jw3Ax9w,"Published on Dec 21, 2015","오랜만이지유~? 두 달 전에 찍은 영상부터 올립니당....유ㅠㅠ
다른 영상들도 곧! 업로드 할 테니까 재밌게봐주세요!
좋아요 + 구독 버튼 + 댓글로 의견 남겨주세요~

+ 꽁지 인스타 친구해요!! @kkong_ji


출처: http://incompetech.com/music/royalty-...
아티스트: http://incompetech.com/"
꽁지,/watch?v=Hwkg3fBjY8A,"Published on Nov 22, 2015","영상의 영감을 주신 장윤지님 감사합니다 
오로치마루라니 찾아보니 정말 닮았다고 생각이 .. 드나요
즐거우셨다면 좋아요/댓글 부탁드립니다ㅋㅋ"
꽁지,/watch?v=pwDhNuNXFi0,"Published on Nov 16, 2015",블로그 개설의 두려움과 설렘을 안고 시작합니다. 많이 놀러와 주세요 (http://blog.naver.com/zankkongji)
꽁지,/watch?v=WRNc1FJQZvg,"Published on Nov 13, 2015","안녕? 늦었지? 길태미야
남자 분장 재밌다. 담에 또 해야지
재밌으면 구독! 좋아요! 댓글! 사랑해오!

페이스북  www.facebook.com/kkongjitv
트위터(twit) @kkongji_tv
인스타그램(instagram)  kkong_ji"
꽁지,/watch?v=N8wgc12dfAQ,"Published on Nov 13, 2015","심심풀이 영상으로 만들어 봤어요!  응... 꽁지야 내가 미안해...
지켜주지 못해 미안해...ㅎ...
안쓰럽다면(?) 구독과 좋아요 버튼 눌러주세요!!
곧 다른 동영상도 업로드 됩니당 !

페이스북  www.facebook.com/kkongjitv
트위터(twit) @kkongji_tv
인스타그램(instagram)  kkong_ji"
꽁지,/watch?v=t4mJtxaudsM,"Published on Nov 1, 2015","눈에 띄는 하객이 되고 싶다면?! 사촌언니 결혼식 갈때 한 오렌지 메이크업!  즐감하시고  구독 + 좋아요 눌러주세요~!
다음 메이크업은 무엇일까요! 엄청 재밌게 촬영했는데 빨리 올리고싶다! 

페이스북  www.facebook.com/kkongjitv
트위터(twit) @kkongji_tv
인스타그램(instagram)  kkong_ji"
꽁지,/watch?v=lH-qixY3fVE,"Published on Oct 21, 2015","오랜만에 뷰티영상입니다
그냥 내가가진 화장품으로 단순하게 할로윈 변신과정 3단계를 만들어봤어요.
정보는 딱히 이게 포인트다!! 할만한 제품이 없어서 기재하지 않숩니다.
궁금해하시는게 많으면 다음영상에는 소개해드리는걸로..?
저 분장 중에 하나를 골라서 진짜 할로윈 파티를 갈 생각이에요!
구독 / 좋아요 / 댓글 많이 부탁드릴게요 ! 안녕~
if you enjoy this video , please subscribe my channel !! thank you !

instagram   @kkong_ji
facebook     www.facebook.com/kkongjitv"
꽁지,/watch?v=D6vhhdQ6jso,"Published on Oct 3, 2015",뷰티영상올리고싶은데 편집을 못하는 중... 기다려봐요 곧 들고 올거니까........!!!!!!!!!!!!!!뽥!!
꽁지,/watch?v=5wa-fXnfZlY,"Published on Aug 29, 2015","언제찍었는지 기억안나는 영상 여러분 구독자 왜케 늘었어요
감사합니다.
요새 레알 바빠가지고 영상편집을 못하고 있어요.
이번주 안으로 메이크업영상 하나 올려야지 히히
그냥 피식들 하시라구"
꽁지,/watch?v=ZKntzf4tLV8,"Published on Aug 18, 2015","친구의 말을 듣자마자 뭔지도 모르고 구매해버린 
L.vida 의 네일세트 40종 .
앞으로 어떤 다양한 손톱을 만들수 있을까 기대가 됩니당 ~_~
구독 / 좋아요 / 댓글 많이 부탁드릴게요 ! 안녕~

instagram   @kkong_ji
facebook     www.facebook.com/kkongjitv"
꽁지,/watch?v=ID0uOfNyoQE,"Published on Aug 18, 2015",앞으로 할 여러 메이크업에 쓸 색조화장품을 막 사다보니 모두 더 페이스샵 제품이네요 wow !! 어떤 제품이 어디에 쓰이게될까요??? 즐감하시구 좋아요 + 구독버튼 눌러주세요!
꽁지,/watch?v=2H7fB87sj3Q,"Published on Aug 16, 2015","4minute 현아의 신규 트레일러 메이크업을 따라해봤어요~
즐감하시구 댓글로 의견 및 좋아요 + 구독버튼 눌러주세요~!

++) It's my first time to making a eng sub, so if you have any concern to understanding, plz leave the comments! and Subscribe!"
꽁지,/watch?v=4tM5PsSOxWI,"Published on Aug 10, 2015","Lena와 함께 [니 팔로 화장하기] 영상을 찍어봤어요! 즐감하시구 좋아요 + 구독 버튼 꾸욱~~! 
☆ ENG sub will be soon~~! ★"
꽁지,/watch?v=qdU-g5VuzZ8,"Published on Aug 9, 2015","혼자 엄청 놀았다 
구독 좋아요 댓글의견 감사해요~! 

instagram - kkong_ji
facebook - www.facebook.com/kkongjitv"
꽁지,/watch?v=0qEVZmuUspY,"Published on Aug 7, 2015","아프리카 방송에서 편집한 모음들이에요!
꽁지의 넘치는 매력을 보고싶다면 좋아요 + 구독 눌러주세요!"
꽁지,/watch?v=oDSGEcXPtsc,"Published on Aug 7, 2015","시험삼아 처음으로 찍어본 성형 메이크업 튜토리얼 입니다. 
아직 많이 어색하고 서툴지만
반응 좋으면 앞으로 저만의 뷰티법, 재미난 소재들로 자주 찾아뵐게요 ~ :)
관심과 댓글 부탁드립니다. 구독 !!!! 꿉 !
if you enjoy this video , please subscribe my channel !! thank you !

인스타 kkong_ji
페이스북 www.facebook.com/kkongjitv"
꽁지,/watch?v=mrZOJyzFgPA,"Published on Aug 6, 2015",버거킹에서 먹방찍다가 수다타임! 꽁지의 머리카락엔 어떤 비밀이 있을까요?! 즐감하시고 좋아요 + 구독버튼 눌러주세요!
꽁지,/watch?v=-K6J6o4hflE,"Published on Aug 5, 2015","꽁지의 싱크쩌는 립싱크! 10cm의 오예입니다
(제목의 라임도 쩐당ㅎㅎ)"
꽁지,/watch?v=WZaOpRpP0sg,"Published on Aug 3, 2015","가족여행에서 동생과 함께 보트타기! 스펙타클한 꽁지의 리뷰!
즐감하시고 좋아요 + 구독 눌러주세요!"
꽁지,/watch?v=zEEg30uZYtI,"Published on Aug 1, 2015","구독+좋아요 버튼 !
시원한 여름 보내시요"
꽁지,/watch?v=gf7ghpcsVds,"Published on Aug 1, 2015",친구들이랑 엠티 다녀왔어요. 존못 얼굴 가려줘서 고마워 레나야..ㅎㅎ즐감하시구 좋아요 + 구독버튼 눌러주세요!
꽁지,/watch?v=S2iMN0CwVig,"Published on Jul 21, 2015",으어어어어어 워어어어어어
꽁지,/watch?v=rYJCWeeoV5w,"Published on Jul 6, 2015","꽁지tv - 마비노기 카페에 가다! /KKONGJI
사당역 마비노기 카페 리뷰 본편입니다 :D
구독버튼도 꾹!"
꽁지,/watch?v=l-WSeB6VITI,"Published on Jul 3, 2015","마비노기 카페 리뷰 teaser
이렇게....덕밍아웃을...한다................"
Yojin 조효진,/watch?v=ZTVqtUk90VE,"Published on May 28, 2017","-
insta : @hyojinc_
e-mail : chohyojin94517@naver.com
-
bgm : POOLCLVB - What You Want (Røse Remix)
Edit: Final cut
Camera : Iphone7+"
Yojin 조효진,/watch?v=pP92_o6-kbA,"Published on May 26, 2017","-
insta : @hyojinc_
e-mail : chohyojin94517@naver.com
-
Contact :: Olens with some brown

Etude House Any cushion :: Natural Beige

Aritaum Idol brow cake :: #2

Holika Holika peach matching shadow :: See through 

Peripera ink fitting shadow :: Espresso shot

Aritaum idol mascara brown

Holika Holika tint balm :: #01 (sponsored)


""INSTAGRAM : https://www.instagram.com/hyojinc_/ 
FaceBook : https://www.facebook.com/profile.php?...
Mail : chohyojin94517@naver.com""
#DIATV"
Yojin 조효진,/watch?v=pQM4aeIXMPw,"Published on May 26, 2017","-
insta : @hyojinc_
e-mail : chohyojin94517@naver.com
-

This video is sponsored by Aritaum.

- 

🍑Pink peach makeup for Cool tone🍑

Aritaum X Chris Apush Pore master sebum control pact

Aritaum matte formula eyebrow pencil #2, auto pencil #2

Aritaum X Chris Apush  Mono eyes matte #21, #23 &amp; shimmer #27

Mono eyes matte #06, shimmer #05, #20, Glitter #14, 12

Waterproof eye pencil #02
liquid eyeliner #01

Aritaum idol lash #02

Mascara curl up #02

Finger tip blush #01/ #02

Color live tint #02 / #03

🍊Natural Orange Makeup for Warm tone🍊

Aritaum X Chris Apush  Mono eyes matte #23 &amp; shimmer #25

Mono eyes matte #09

Idol mascara long lash black

Aritaum X Chris Apush  finger tip blush #03

Aritaum X Chris Apush Color live tint #01


""INSTAGRAM : https://www.instagram.com/hyojinc_/ 
FaceBook : https://www.facebook.com/profile.php?...
Mail : chohyojin94517@naver.com""
#DIATV"
Yojin 조효진,/watch?v=CMZeVo4Uows,"Published on May 18, 2017","-
INSTA : @hyojinc_
E-MAIL : chohyojin94517@naver.com

- 
Hello today I brought makeup video with Shin Cook
and I am erasing my makeup again ... lol
I think my skin needs to breathe a little..
I get ugly in this video again ...."
Yojin 조효진,/watch?v=KKDG3j7A41I,"Published on May 11, 2017","-

insta : @hyojinc_
e-mail : chohyojin94517@naver.com

-

Camera Iphone 7+
Edit program Final Cut
BGM Lala Land ost"
Yojin 조효진,/watch?v=LNdTh4d06Z0,"Published on May 5, 2017","-Contact lens Olens Jenith gold grey
SkinrxLab waterful sun up cream
Aritaum pore master primer
IOPE air cushion cover #21
Canmake colorstick #4
Espoir Perfect oil control pressed powder
Benefit browsing &amp; Goof proof brow pencil
Kissme heavy rotation coloring mascara
Kate super sharp eyeliner A
Too Cool for School art by Rodin shading
Laneige ideal shadow quad #7
Etude #BR415
Bbia pigment #9
Lily by red Starry eyes nine to nine
Maybelline Magnum mascara
IOPE air cushion rose pink
Elle Girl color fixing tint pink rock fit
Espoir modist

-

insta : @hyojinc_
e-mail : chohyojin94517@naver.com

-"
